season,week,contestant,interval_width,certainty,point_estimate,voting_method,has_judges_save,rule_era
30,4,Melora Hardin,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
30,4,Melanie C,1.0,1.0,0.2222222222222222,rank,True,Modern Rank + Save (S28+)
30,4,Olivia Jade,1.0,1.0,0.1111111111111111,rank,True,Modern Rank + Save (S28+)
30,5,Kenya Moore,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
30,5,Jimmie Allen,1.0,1.0,0.8571428571428571,rank,True,Modern Rank + Save (S28+)
30,5,Suni Lee,1.0,1.0,0.5714285714285714,rank,True,Modern Rank + Save (S28+)
30,5,"Mike ""The Miz"" Mizanin",1.0,1.0,0.7142857142857143,rank,True,Modern Rank + Save (S28+)
30,5,Melora Hardin,1.0,1.0,0.2857142857142857,rank,True,Modern Rank + Save (S28+)
30,5,Melanie C,1.0,1.0,0.14285714285714285,rank,True,Modern Rank + Save (S28+)
30,5,Olivia Jade,1.0,1.0,0.42857142857142855,rank,True,Modern Rank + Save (S28+)
30,6,Kenya Moore,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
30,6,Jimmie Allen,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
30,6,Suni Lee,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
30,6,"Mike ""The Miz"" Mizanin",1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
30,6,Melora Hardin,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
30,6,Olivia Jade,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
30,7,Jimmie Allen,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
30,7,Suni Lee,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
30,7,"Mike ""The Miz"" Mizanin",1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
30,7,Melora Hardin,1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
30,7,Olivia Jade,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
30,8,Suni Lee,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
30,8,Olivia Jade,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
30,8,Melora Hardin,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
30,8,Jimmie Allen,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
31,1,Joseph Baena,1.0,1.0,0.9166666666666666,rank,True,Modern Rank + Save (S28+)
31,1,Sam Champion,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
31,1,Daniel Durant,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
31,1,Jason Lewis,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,1,Heidi D'Amelio,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
31,1,Jordin Sparks,1.0,1.0,0.5833333333333334,rank,True,Modern Rank + Save (S28+)
31,1,Teresa Giudice,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
31,1,Cheryl Ladd,1.0,1.0,0.4166666666666667,rank,True,Modern Rank + Save (S28+)
31,1,Trevor Donovan,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
31,1,Jessie James Decker,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
31,1,Selma Blair,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
31,1,Vinny Guadagnino,1.0,1.0,0.08333333333333333,rank,True,Modern Rank + Save (S28+)
31,2,Joseph Baena,1.0,1.0,0.9090909090909091,rank,True,Modern Rank + Save (S28+)
31,2,Sam Champion,1.0,1.0,0.7272727272727273,rank,True,Modern Rank + Save (S28+)
31,2,Daniel Durant,1.0,1.0,0.8181818181818182,rank,True,Modern Rank + Save (S28+)
31,2,Heidi D'Amelio,1.0,1.0,0.6363636363636364,rank,True,Modern Rank + Save (S28+)
31,2,Jordin Sparks,1.0,1.0,0.5454545454545454,rank,True,Modern Rank + Save (S28+)
31,2,Teresa Giudice,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,2,Cheryl Ladd,1.0,1.0,0.45454545454545453,rank,True,Modern Rank + Save (S28+)
31,2,Trevor Donovan,1.0,1.0,0.36363636363636365,rank,True,Modern Rank + Save (S28+)
31,2,Jessie James Decker,1.0,1.0,0.2727272727272727,rank,True,Modern Rank + Save (S28+)
31,2,Selma Blair,1.0,1.0,0.18181818181818182,rank,True,Modern Rank + Save (S28+)
31,2,Vinny Guadagnino,1.0,1.0,0.09090909090909091,rank,True,Modern Rank + Save (S28+)
31,3,Joseph Baena,1.0,1.0,0.9,rank,True,Modern Rank + Save (S28+)
31,3,Sam Champion,1.0,1.0,0.7,rank,True,Modern Rank + Save (S28+)
31,3,Daniel Durant,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
31,3,Heidi D'Amelio,1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
31,3,Jordin Sparks,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
31,3,Cheryl Ladd,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,3,Trevor Donovan,1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
31,3,Jessie James Decker,1.0,1.0,0.3,rank,True,Modern Rank + Save (S28+)
31,3,Selma Blair,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
31,3,Vinny Guadagnino,1.0,1.0,0.1,rank,True,Modern Rank + Save (S28+)
31,4,Joseph Baena,1.0,1.0,0.8888888888888888,rank,True,Modern Rank + Save (S28+)
31,4,Sam Champion,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,4,Daniel Durant,1.0,1.0,0.7777777777777778,rank,True,Modern Rank + Save (S28+)
31,4,Heidi D'Amelio,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
31,4,Jordin Sparks,1.0,1.0,0.5555555555555556,rank,True,Modern Rank + Save (S28+)
31,4,Trevor Donovan,1.0,1.0,0.4444444444444444,rank,True,Modern Rank + Save (S28+)
31,4,Jessie James Decker,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
31,4,Selma Blair,1.0,1.0,0.2222222222222222,rank,True,Modern Rank + Save (S28+)
31,4,Vinny Guadagnino,1.0,1.0,0.1111111111111111,rank,True,Modern Rank + Save (S28+)
31,5,Joseph Baena,1.0,1.0,0.625,rank,True,Modern Rank + Save (S28+)
31,5,Daniel Durant,1.0,1.0,0.875,rank,True,Modern Rank + Save (S28+)
31,5,Heidi D'Amelio,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
31,5,Jordin Sparks,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
31,5,Trevor Donovan,1.0,1.0,0.375,rank,True,Modern Rank + Save (S28+)
31,5,Jessie James Decker,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
31,5,Selma Blair,1.0,1.0,0.125,rank,True,Modern Rank + Save (S28+)
31,5,Vinny Guadagnino,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,6,Daniel Durant,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,6,Heidi D'Amelio,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
31,6,Jordin Sparks,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
31,6,Trevor Donovan,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
31,6,Jessie James Decker,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
31,6,Vinny Guadagnino,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
31,7,Daniel Durant,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,7,Heidi D'Amelio,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
31,7,Jordin Sparks,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
31,7,Trevor Donovan,1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
31,7,Vinny Guadagnino,1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
31,8,Trevor Donovan,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
31,8,Vinny Guadagnino,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
31,8,Heidi D'Amelio,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
31,8,Daniel Durant,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
32,1,Jamie Lynn Spears,1.0,1.0,0.8888888888888888,rank,True,Modern Rank + Save (S28+)
32,1,Barry Williams,1.0,1.0,0.7777777777777778,rank,True,Modern Rank + Save (S28+)
32,1,Matt Walsh,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
32,1,Tyson Beckford,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
32,1,Mira Sorvino,1.0,1.0,0.5555555555555556,rank,True,Modern Rank + Save (S28+)
32,1,Adrian Peterson,1.0,1.0,0.4444444444444444,rank,True,Modern Rank + Save (S28+)
32,1,Mauricio Umansky,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
32,1,Lele Pons,1.0,1.0,0.2222222222222222,rank,True,Modern Rank + Save (S28+)
32,1,Harry Jowsey,1.0,1.0,0.1111111111111111,rank,True,Modern Rank + Save (S28+)
32,2,Jamie Lynn Spears,1.0,1.0,0.375,rank,True,Modern Rank + Save (S28+)
32,2,Barry Williams,1.0,1.0,0.625,rank,True,Modern Rank + Save (S28+)
32,2,Tyson Beckford,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
32,2,Mira Sorvino,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
32,2,Adrian Peterson,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
32,2,Mauricio Umansky,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
32,2,Lele Pons,1.0,1.0,0.125,rank,True,Modern Rank + Save (S28+)
32,2,Harry Jowsey,1.0,1.0,0.875,rank,True,Modern Rank + Save (S28+)
32,3,Barry Williams,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
32,3,Tyson Beckford,1.0,1.0,0.7142857142857143,rank,True,Modern Rank + Save (S28+)
32,3,Mira Sorvino,1.0,1.0,0.2857142857142857,rank,True,Modern Rank + Save (S28+)
32,3,Adrian Peterson,1.0,1.0,0.8571428571428571,rank,True,Modern Rank + Save (S28+)
32,3,Mauricio Umansky,1.0,1.0,0.5714285714285714,rank,True,Modern Rank + Save (S28+)
32,3,Lele Pons,1.0,1.0,0.14285714285714285,rank,True,Modern Rank + Save (S28+)
32,3,Harry Jowsey,1.0,1.0,0.42857142857142855,rank,True,Modern Rank + Save (S28+)
32,4,Barry Williams,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
32,4,Mira Sorvino,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
32,4,Adrian Peterson,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
32,4,Mauricio Umansky,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
32,4,Lele Pons,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
32,4,Harry Jowsey,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
32,5,Barry Williams,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
32,5,Mira Sorvino,1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
32,5,Mauricio Umansky,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
32,5,Lele Pons,1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
32,5,Harry Jowsey,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
32,6,Mauricio Umansky,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
32,6,Lele Pons,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
32,6,Barry Williams,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
32,6,Harry Jowsey,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
32,7,Lele Pons,1.0,0.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
32,7,Barry Williams,1.0,0.0,1.0,rank,True,Modern Rank + Save (S28+)
32,7,Harry Jowsey,1.0,0.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
32,8,Barry Williams,1.0,0.0,1.0,rank,True,Modern Rank + Save (S28+)
32,8,Harry Jowsey,1.0,0.0,0.5,rank,True,Modern Rank + Save (S28+)
33,2,Brooks Nader,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
33,2,Reginald VelJohnson,1.0,1.0,0.875,rank,True,Modern Rank + Save (S28+)
33,2,Tori Spelling,1.0,1.0,0.125,rank,True,Modern Rank + Save (S28+)
33,2,Anna Delvey,1.0,1.0,0.375,rank,True,Modern Rank + Save (S28+)
33,2,Phaedra Parks,1.0,1.0,0.625,rank,True,Modern Rank + Save (S28+)
33,2,Dwight Howard ,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
33,2,Eric Roberts,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
33,2,Jenn Tran,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
33,3,Brooks Nader,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
33,3,Reginald VelJohnson,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
33,3,Phaedra Parks,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
33,3,Dwight Howard ,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
33,3,Eric Roberts,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
33,3,Jenn Tran,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
33,4,Jenn Tran,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
33,4,Phaedra Parks,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
33,4,Brooks Nader,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
33,4,Dwight Howard ,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
33,5,Jenn Tran,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
33,5,Phaedra Parks,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
33,5,Dwight Howard ,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
33,6,Jenn Tran,1.0,0.0,1.0,rank,True,Modern Rank + Save (S28+)
33,6,Dwight Howard ,1.0,0.0,0.5,rank,True,Modern Rank + Save (S28+)
34,2,Whitney Leavitt,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
34,2,Baron Davis,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
34,2,Danielle Fishel,1.0,1.0,0.7777777777777778,rank,True,Modern Rank + Save (S28+)
34,2,Jen Affleck,1.0,1.0,0.5555555555555556,rank,True,Modern Rank + Save (S28+)
34,2,Corey Feldman,1.0,1.0,0.8888888888888888,rank,True,Modern Rank + Save (S28+)
34,2,Lauren Jauregui,1.0,1.0,0.4444444444444444,rank,True,Modern Rank + Save (S28+)
34,2,Scott Hoying,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
34,2,Andy Richter,1.0,1.0,0.2222222222222222,rank,True,Modern Rank + Save (S28+)
34,2,Hilaria Baldwin,1.0,1.0,0.1111111111111111,rank,True,Modern Rank + Save (S28+)
34,3,Whitney Leavitt,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
34,3,Danielle Fishel,1.0,1.0,0.8571428571428571,rank,True,Modern Rank + Save (S28+)
34,3,Jen Affleck,1.0,1.0,0.7142857142857143,rank,True,Modern Rank + Save (S28+)
34,3,Lauren Jauregui,1.0,1.0,0.2857142857142857,rank,True,Modern Rank + Save (S28+)
34,3,Scott Hoying,1.0,1.0,0.42857142857142855,rank,True,Modern Rank + Save (S28+)
34,3,Andy Richter,1.0,1.0,0.5714285714285714,rank,True,Modern Rank + Save (S28+)
34,3,Hilaria Baldwin,1.0,1.0,0.14285714285714285,rank,True,Modern Rank + Save (S28+)
34,4,Whitney Leavitt,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
34,4,Danielle Fishel,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
34,4,Jen Affleck,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
34,4,Scott Hoying,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
34,4,Andy Richter,1.0,1.0,0.8333333333333334,rank,True,Modern Rank + Save (S28+)
34,4,Hilaria Baldwin,1.0,1.0,0.16666666666666666,rank,True,Modern Rank + Save (S28+)
34,6,Whitney Leavitt,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
34,6,Danielle Fishel,1.0,1.0,0.8,rank,True,Modern Rank + Save (S28+)
34,6,Jen Affleck,1.0,1.0,0.4,rank,True,Modern Rank + Save (S28+)
34,6,Scott Hoying,1.0,1.0,0.2,rank,True,Modern Rank + Save (S28+)
34,6,Andy Richter,1.0,1.0,0.6,rank,True,Modern Rank + Save (S28+)
34,7,Jen Affleck,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
34,7,Andy Richter,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
34,7,Whitney Leavitt,1.0,1.0,0.25,rank,True,Modern Rank + Save (S28+)
34,7,Danielle Fishel,1.0,1.0,0.75,rank,True,Modern Rank + Save (S28+)
34,8,Whitney Leavitt,1.0,1.0,0.6666666666666666,rank,True,Modern Rank + Save (S28+)
34,8,Andy Richter,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
34,8,Danielle Fishel,1.0,1.0,0.3333333333333333,rank,True,Modern Rank + Save (S28+)
34,9,Whitney Leavitt,1.0,1.0,1.0,rank,True,Modern Rank + Save (S28+)
34,9,Andy Richter,1.0,1.0,0.5,rank,True,Modern Rank + Save (S28+)
